,floors,grade,bathrooms,condition,bedrooms,lat,sqft_living,sqft_living15,zipcode,sqft_above
452,1,7,1,3,3.0,47.6988,1300,1590,98115,1300
453,2,7,2,4,3.0,47.3516,2000,1750,98038,2000
454,2,8,2,3,3.0,47.3755,1850,2210,98042,1850
455,1,7,1,4,3.0,47.3831,1160,1480,98032,1160
456,1,7,1,5,3.0,47.7276,1500,1420,98125,1500
457,1,8,2,3,2.0,47.2458,2200,2700,98022,2200
458,1,7,2,4,3.0,47.3661,1420,2060,98032,1020
459,2,7,3,3,4.0,47.2734,2163,1700,98001,2163
460,2,7,2,3,3.0,47.5348,1445,1410,98027,1300
461,2,11,4,3,5.0,47.5846,5190,4460,98040,3390
462,1,6,1,4,2.0,47.6757,1840,1320,98107,1130
463,1,8,2,4,4.0,47.4394,2170,2080,98166,1270
464,1,7,1,3,3.0,47.7192,1030,1610,98125,880
465,2,10,2,3,4.0,47.589,3780,3500,98075,3780
466,2,10,2,3,4.0,47.3053,2600,2820,98023,2600
467,2,9,2,3,4.0,47.5752,2260,2690,98029,2260
468,1,7,1,4,3.0,47.4725,1390,1390,98055,840
469,1,7,1,3,3.0,47.4887,1220,1700,98045,1220
470,2,9,3,3,4.0,47.6285,3540,1940,98014,3540
471,2,8,2,3,3.0,47.5334,2100,1890,98065,2100
472,1,7,1,3,2.0,47.4342,1420,1490,98055,1180
473,1,7,1,4,5.0,47.4631,2320,1410,98166,1160
474,1,9,2,4,4.0,47.3367,1930,2100,98023,1930
475,2,8,2,3,4.0,47.6158,3100,2130,98122,2000
476,1,7,1,4,2.0,47.6226,1150,1240,98112,1150
477,1,6,1,1,2.0,47.489,810,1440,98146,810
478,1,7,2,3,3.0,47.6852,1410,1190,98117,1410
479,1,7,2,4,4.0,47.2702,2190,2160,98001,1180
480,1,7,1,5,4.0,47.5659,2000,1430,98126,1450
481,1,7,2,3,2.0,47.7001,1150,1680,98115,860
482,2,9,2,3,4.0,47.7386,2840,2790,98028,2840
483,1,7,2,4,4.0,47.353,2000,1800,98001,1200
484,1,7,1,4,3.0,47.7313,1060,1420,98034,1060
485,2,8,3,4,4.0,47.743,2400,2280,98072,2400
486,2,8,2,3,4.0,47.4379,2310,2310,98055,2310
487,1,11,2,3,3.0,47.5884,3000,3000,98075,3000
488,1,10,2,5,4.0,47.5627,3720,2900,98006,1960
489,3,8,3,3,3.0,47.6981,1410,1410,98103,1410
490,1,7,2,4,3.0,47.586,1400,1600,98008,1400
491,1,6,1,4,3.0,47.7731,1780,1440,98019,1780
492,1,8,3,4,5.0,47.4574,3480,2020,98027,2340
493,2,10,3,3,4.0,47.6367,3750,2930,98074,3750
494,2,8,2,4,3.0,47.5718,2030,2000,98029,2030
495,2,8,2,3,4.0,47.6876,2660,2330,98053,2660
496,2,10,2,3,4.0,47.6462,2830,2830,98004,1980
497,1,7,2,5,4.0,47.5834,1650,1540,98144,1000
498,3,8,2,3,3.0,47.5491,1350,1350,98136,1270
499,1,8,2,3,4.0,47.6767,2520,1580,98103,1400
500,1,8,2,5,5.0,47.5052,3060,2190,98146,1600
501,2,7,2,3,3.0,47.3655,2130,1670,98038,2130
502,1,7,1,3,4.0,47.4139,1940,1940,98031,1080
503,2,9,2,4,4.0,47.6106,2160,1720,98122,2160
504,2,7,2,3,3.0,47.5534,1370,1450,98136,1010
505,1,7,2,5,4.0,47.5304,1730,1080,98106,1010
506,2,9,2,3,3.0,47.5523,2620,2850,98006,2620
507,2,9,2,4,4.0,47.5627,2670,2560,98029,2670
508,1,6,1,3,2.0,47.438,700,890,98166,700
509,1,8,1,4,4.0,47.5392,2350,2240,98040,2350
510,2,9,3,3,4.0,47.5991,3490,1810,98004,3490
511,1,7,1,5,4.0,47.6054,1940,1450,98122,1030
512,2,10,3,3,4.0,47.6855,3280,2400,98033,2320
513,2,7,1,3,2.0,47.6968,1290,1290,98053,1290
514,2,7,2,3,5.0,47.3651,2180,1880,98038,2180
515,1,8,2,3,4.0,47.7284,2780,2170,98034,1590
516,1,7,3,3,5.0,47.4866,2100,2100,98168,1250
517,1,7,1,3,3.0,47.7677,1280,1290,98072,1280
518,1,10,2,4,5.0,47.6215,3650,3220,98004,2360
519,2,9,3,3,4.0,47.5367,3680,3620,98027,2840
520,1,7,1,3,3.0,47.7439,1830,2150,98028,1830
521,1,7,1,4,3.0,47.777,1080,1080,98155,1080
522,1,10,2,4,4.0,47.5639,3290,3170,98040,3290
523,2,9,3,3,4.0,47.6966,3270,3600,98052,3110
524,1,6,1,4,3.0,47.5779,1560,2890,98040,1560
525,1,7,2,3,4.0,47.6413,2600,1960,98119,1620
526,2,7,2,5,4.0,47.6493,1770,1340,98199,1770
527,1,9,3,4,5.0,47.7702,4530,3430,98077,3200
528,1,8,2,5,3.0,47.4522,2980,1890,98166,2180
529,3,7,2,3,2.0,47.676,1480,1390,98052,1480
530,1,6,1,3,2.0,47.5727,1220,1540,98126,770
531,1,7,1,5,1.0,47.5188,810,980,98126,810
532,2,10,3,3,4.0,47.6445,4700,3640,98005,3420
533,1,8,2,3,4.0,47.6208,2550,2270,98007,1290
534,1,9,2,3,4.0,47.5271,3070,3070,98040,1870
535,1,7,1,4,3.0,47.2874,1370,1710,98092,1370
536,2,8,2,3,3.0,47.3727,2200,2060,98038,2200
537,1,7,3,3,5.0,47.4964,2480,2290,98178,1300
538,1,7,1,4,2.0,47.3979,2040,2040,98070,2040
539,1,6,1,5,3.0,47.4565,1350,1350,98166,1350
540,1,6,1,5,3.0,47.4235,1250,1820,98038,1250
541,1,7,1,4,2.0,47.5633,910,1270,98118,910
542,1,7,1,3,3.0,47.3363,970,1430,98003,970
543,1,8,1,3,3.0,47.5659,1770,2450,98006,1160
544,1,7,1,3,2.0,47.7295,1360,1830,98177,860
545,1,8,2,4,4.0,47.6605,2350,1750,98103,1690
546,1,8,1,3,3.0,47.6948,1620,1880,98117,1280
547,1,7,1,4,3.0,47.3242,1460,1270,98042,1460
548,2,8,2,3,4.0,47.3494,2160,2160,98038,2160
549,2,9,2,3,4.0,47.5445,2980,2980,98006,2890
550,2,10,3,3,4.0,47.6718,3460,1860,98103,2560
551,1,11,4,3,4.0,47.6561,5420,4760,98053,3890
552,1,8,2,3,4.0,47.719,2540,1780,98019,1450
553,2,9,4,3,5.0,47.5382,4630,4420,98065,3210
554,1,8,1,4,5.0,47.6395,3380,3260,98004,1690
555,1,8,2,4,4.0,47.692,1800,2370,98033,1360
556,2,8,2,3,2.0,47.5874,980,980,98116,670
557,2,8,2,3,2.0,47.6192,1230,1240,98112,870
558,2,11,2,3,3.0,47.636,3720,3530,98074,3720
559,1,9,1,3,3.0,47.6157,1720,2120,98122,1720
560,1,7,1,4,3.0,47.4557,990,1260,98058,990
561,1,7,3,4,4.0,47.5195,2110,1380,98136,1640
562,2,8,2,3,4.0,47.6294,3300,3180,98004,3300
563,1,9,3,5,3.0,47.5665,2170,2720,98040,1650
564,3,8,2,3,3.0,47.6858,1570,1570,98103,1570
565,2,9,3,3,4.0,47.6264,2330,3880,98112,2330
566,2,7,2,4,4.0,47.3982,2380,2310,98031,2380
567,1,7,1,3,3.0,47.692,980,1390,98115,760
568,2,9,2,3,4.0,47.6597,2830,1950,98105,2830
569,1,7,1,3,4.0,47.6964,2120,2070,98117,1190
570,2,8,2,3,3.0,47.4479,1940,2070,98058,1940
571,1,8,2,3,3.0,47.295,2560,2360,98092,2560
572,2,8,2,3,4.0,47.6073,3040,2790,98074,3040
573,2,8,2,3,3.0,47.5517,2010,1690,98029,1390
574,2,9,2,3,4.0,47.701,3110,3200,98052,3110
575,1,8,2,4,3.0,47.6731,2700,1700,98115,1350
576,1,9,2,4,3.0,47.5799,2920,2480,98116,1800
577,1,7,1,3,3.0,47.7128,1440,1500,98125,960
578,1,7,1,4,3.0,47.7535,1720,1590,98155,1720
579,3,8,2,3,2.0,47.6719,1290,1350,98107,1290
580,1,7,3,4,4.0,47.6646,2400,1520,98107,1200
581,1,7,2,5,4.0,47.6726,2760,1850,98107,1680
582,2,7,2,3,3.0,47.5165,1040,1540,98118,720
583,1,6,1,4,3.0,47.6641,2020,2370,98033,1190
584,2,7,1,3,2.0,47.5506,830,1120,98136,830
585,2,10,4,3,5.0,47.5894,3530,1750,98040,3530
586,2,8,2,3,3.0,47.5826,1250,1250,98116,1040
587,1,5,1,4,3.0,47.2738,1900,1430,98001,1900
588,2,10,2,2,4.0,47.661,5300,3890,98105,4570
589,1,7,1,5,3.0,47.7596,1650,2280,98155,1060
590,2,9,2,3,4.0,47.6959,2210,1590,98117,2210
591,2,9,3,3,4.0,47.5169,3400,3170,98065,3400
592,1,7,2,5,3.0,47.6638,1940,990,98107,1150
593,1,7,1,4,3.0,47.601,1240,1260,98008,1240
594,2,7,4,3,7.0,47.6981,3440,1420,98103,3440
595,1,7,2,3,3.0,47.5081,1480,1250,98146,740
596,2,10,4,3,5.0,47.6168,4430,2470,98004,4430
597,1,7,1,3,3.0,47.676,1270,1580,98115,1270
598,1,7,2,3,3.0,47.7315,1350,2100,98019,1350
599,1,7,2,4,4.0,47.3092,2510,1940,98023,1610
600,1,7,1,3,2.0,47.7351,790,1310,98034,790
601,1,7,1,3,4.0,47.566,1410,1500,98126,810
602,1,8,2,3,4.0,47.6876,2260,2030,98115,1430
603,2,7,2,3,4.0,47.5367,2140,2480,98065,2140
604,2,8,2,3,4.0,47.4959,2790,2790,98059,2790
605,1,7,2,4,3.0,47.7378,1490,1590,98019,1170
606,2,9,2,3,4.0,47.4369,3360,3060,98058,3360
607,2,8,2,3,3.0,47.6206,1580,1680,98112,1010
608,2,9,2,3,4.0,47.5399,3000,2870,98059,3000
609,1,10,2,3,4.0,47.4587,3740,2650,98058,2260
610,1,8,2,3,3.0,47.7433,2350,2250,98028,1390
611,1,8,1,4,4.0,47.6196,1950,2120,98007,1370
612,2,7,1,3,3.0,47.6741,1440,1850,98103,1440
613,2,8,2,3,5.0,47.3727,3001,2340,98042,3001
614,1,8,2,4,5.0,47.7358,3400,1890,98133,1700
615,1,7,1,4,3.0,47.5368,1580,2150,98118,1180
616,1,8,1,4,4.0,47.6715,2090,1310,98052,1070
617,1,6,1,3,3.0,47.4906,1040,1100,98168,1040
618,1,8,1,4,3.0,47.5857,1690,1840,98005,1690
619,1,7,1,3,4.0,47.7516,2180,2000,98155,1090
620,1,10,2,3,4.0,47.6456,3560,3290,98004,2290
621,1,8,2,3,2.0,47.7194,1680,1570,98053,1680
622,3,8,2,3,3.0,47.7173,1490,1364,98125,1490
623,1,7,1,3,3.0,47.6821,1310,1570,98117,1090
624,1,7,1,5,3.0,47.6155,1680,1440,98122,870
625,1,7,1,3,3.0,47.3394,1660,1660,98001,1100
626,2,7,3,3,5.0,47.6828,2450,1060,98117,2450
627,2,11,4,3,4.0,47.5722,5030,3640,98040,3250
628,2,11,3,3,4.0,47.5868,4400,4440,98075,4400
629,2,7,2,3,3.0,47.5069,2010,2010,98070,2010
630,2,8,3,3,3.0,47.7511,2876,2390,98072,2360
631,1,7,2,3,3.0,47.5435,1450,2120,98106,840
632,2,9,3,3,3.0,47.5534,3190,2950,98029,3190
633,1,8,1,4,3.0,47.5386,2340,3120,98040,2340
634,1,7,1,4,3.0,47.7438,1390,1390,98077,1390
635,2,9,2,4,3.0,47.6272,2030,2450,98008,2030
636,1,7,1,3,3.0,47.6732,1710,1790,98103,1710
637,2,8,2,3,4.0,47.7737,2040,2380,98028,2040
638,1,8,3,4,5.0,47.6358,3410,2390,98052,1870
639,1,6,1,5,3.0,47.5576,1960,1790,98108,980
640,1,7,1,3,3.0,47.3719,1250,1260,98030,1250
641,2,8,2,3,4.0,47.6334,2740,2260,98074,2740
642,1,6,1,3,4.0,47.4364,1950,1950,98188,1950
643,1,8,4,3,5.0,47.7597,3830,2750,98077,2130
644,2,9,1,5,4.0,47.6343,2740,1680,98109,1930
645,1,7,2,4,3.0,47.7703,1770,2010,98133,960
646,2,7,3,3,6.0,47.6227,2890,2180,98102,2290
647,1,9,2,4,3.0,47.6025,1780,1960,98122,1390
648,1,7,1,3,5.0,47.51,2020,2220,98168,1220
649,1,7,1,3,3.0,47.7227,1090,1240,98034,1090
650,1,7,2,3,5.0,47.634,2290,1460,98008,1190
651,2,11,2,3,4.0,47.559,3490,3260,98006,3490
652,2,8,3,4,3.0,47.607,1810,1480,98122,1440
653,1,6,1,3,2.0,47.5328,910,1070,98118,910
654,2,11,3,4,5.0,47.5767,4860,4040,98040,3820
655,1,7,2,4,3.0,47.3549,2450,1440,98042,2450
656,1,7,2,4,3.0,47.686,1530,1640,98115,1530
657,1,6,1,4,3.0,47.459,1090,1260,98166,1090
658,2,9,2,4,3.0,47.6264,1740,2540,98008,1740
659,1,6,1,4,4.0,47.3187,2180,2420,98042,1280
660,2,9,2,3,4.0,47.5317,3520,2930,98136,2650
661,1,5,0,4,2.0,47.7281,650,1110,98133,650
662,2,8,2,4,4.0,47.77,2710,2590,98077,2710
663,1,6,1,5,3.0,47.494,1090,1090,98056,1090
664,1,7,2,5,4.0,47.5877,2250,1440,98005,1200
665,1,7,1,4,3.0,47.4319,1190,2100,98166,1190
666,2,10,3,3,3.0,47.5464,3610,3130,98027,2440
667,2,9,2,4,5.0,47.6458,3120,3740,98004,3120
668,2,7,2,3,3.0,47.343,1950,1540,98001,1950
669,1,10,3,5,5.0,47.5591,3370,4240,98040,2000
670,2,9,2,3,5.0,47.6759,3150,1560,98052,3150
671,1,8,3,3,5.0,47.4524,2257,1540,98188,1363
672,1,7,2,4,4.0,47.317,1630,1670,98092,1050
673,1,7,2,3,3.0,47.3497,2090,1890,98010,2090
674,2,9,2,3,3.0,47.7355,1820,2720,98028,1820
675,2,8,2,3,3.0,47.5518,1690,1690,98029,1150
676,1,7,2,3,5.0,47.549,1700,2000,98108,1000
677,1,6,1,4,3.0,47.6793,1400,1720,98117,1100
678,1,7,1,3,3.0,47.7635,1050,1760,98028,1050
679,2,9,2,3,4.0,47.5521,2700,2260,98029,2700
680,1,8,2,5,4.0,47.6496,2060,2060,98199,1360
681,2,10,4,3,5.0,47.5915,3810,3390,98074,3810
682,1,7,1,4,3.0,47.7105,1660,1450,98125,1060
683,1,7,1,4,4.0,47.2558,1590,2280,98022,1590
684,2,7,2,3,4.0,47.3848,2230,2800,98042,2230
685,1,7,2,4,3.0,47.3066,1850,1580,98002,1150
686,2,9,2,3,3.0,47.6616,2580,2580,98052,2580
687,1,7,1,3,2.0,47.4971,1240,1130,98168,1240
688,2,7,2,3,3.0,47.4745,2120,2070,98059,2120
689,2,8,2,3,4.0,47.2667,3040,2420,98092,3040
690,2,10,2,3,3.0,47.5996,2550,2030,98144,2550
691,1,9,2,5,4.0,47.4268,2450,2650,98166,2450
692,2,10,2,3,4.0,47.723,3430,3480,98034,3430
693,1,6,1,4,2.0,47.6769,980,980,98117,860
694,1,8,1,3,3.0,47.6147,2170,2090,98074,1450
695,2,9,3,3,4.0,47.5886,3200,3120,98075,3200
696,1,6,1,3,2.0,47.6575,840,1390,98199,840
697,1,6,1,5,2.0,47.4924,700,1030,98056,700
698,1,7,1,4,2.0,47.2802,1250,1910,98003,1250
699,1,7,1,4,4.0,47.5765,1900,1480,98006,950
700,1,6,1,4,3.0,47.3574,860,1660,98030,860
701,2,9,2,3,4.0,47.6303,2470,2440,98053,2470
702,1,6,1,3,2.0,47.4017,1170,1380,98198,1170
703,2,7,1,5,3.0,47.6923,2360,1320,98103,1930
704,1,7,2,3,3.0,47.3156,1570,1570,98092,1570
705,1,6,1,3,3.0,47.7,1260,2100,98115,1260
706,1,7,2,4,4.0,47.7222,2270,1750,98034,1290
707,2,7,2,3,3.0,47.4907,1970,1780,98056,1970
708,1,7,1,4,4.0,47.7025,1620,1400,98133,860
709,2,8,2,5,4.0,47.5786,2190,1880,98040,2190
710,1,7,1,4,3.0,47.3087,1340,1510,98002,1340
711,1,8,2,4,4.0,47.5887,2290,2300,98004,2290
712,1,7,1,3,5.0,47.648,2220,1550,98199,1420
713,2,10,2,3,3.0,47.2789,2910,2910,98003,2910
714,2,9,2,4,4.0,47.5276,2240,2410,98059,2240
715,1,6,1,3,2.0,47.6929,830,950,98117,830
716,2,9,3,3,3.0,47.4687,2100,2400,98188,2100
717,2,11,2,3,4.0,47.7289,4470,3210,98072,4470
718,1,7,1,3,3.0,47.7703,1480,1450,98133,1480
719,1,7,1,3,3.0,47.6847,1600,1670,98115,1600
720,1,7,1,3,3.0,47.5266,1290,1680,98136,980
721,1,7,2,3,4.0,47.5531,2150,2010,98024,1420
722,1,7,1,4,4.0,47.7496,2010,1500,98133,1340
723,2,8,2,3,4.0,47.2588,2010,2160,98092,2010
724,1,7,2,3,3.0,47.7369,2090,2090,98133,1360
725,2,8,2,3,5.0,47.5339,2510,2510,98040,2510
726,1,8,1,4,3.0,47.612,1700,1610,98122,1700
727,2,8,2,5,5.0,47.6848,2540,2000,98117,1760
728,1,8,1,5,3.0,47.6051,1830,2120,98122,1830
729,1,10,2,3,3.0,47.7635,3100,3000,98177,3100
730,1,7,1,4,3.0,47.6017,1830,1310,98008,1830
731,1,7,2,4,4.0,47.6557,1680,2400,98052,1680
732,1,7,1,4,3.0,47.5867,1050,1510,98144,1050
733,1,11,5,3,5.0,47.3466,5774,3260,98003,4490
734,1,7,2,3,2.0,47.5007,2370,2370,98027,1600
735,2,10,2,3,4.0,47.5541,3320,3320,98006,3320
736,1,10,2,4,4.0,47.6245,3260,3480,98039,2170
737,2,9,2,3,4.0,47.7351,2310,2410,98019,2310
738,2,8,2,3,3.0,47.496,2580,2700,98059,2580
739,1,7,1,3,3.0,47.3003,1100,1530,98001,1100
740,3,8,1,3,3.0,47.7049,1220,1220,98133,1220
741,1,7,1,3,2.0,47.6592,1159,1640,98199,1159
742,2,9,2,3,3.0,47.5406,2470,2570,98029,2470
743,1,11,3,3,4.0,47.6502,4910,4560,98074,3110
744,1,10,2,4,3.0,47.743,3030,3360,98077,3030
745,1,7,2,5,3.0,47.7259,1850,1250,98034,1850
746,2,8,2,3,3.0,47.3555,1840,2000,98038,1840
747,2,8,2,4,3.0,47.3972,2220,1980,98031,2220
748,1,7,2,4,3.0,47.3667,1780,1520,98030,1400
749,1,6,1,4,2.0,47.7515,700,920,98155,700
750,2,7,1,4,3.0,47.4744,2110,1800,98059,2110
751,1,7,1,4,3.0,47.6859,2000,1750,98117,1110
752,2,8,2,3,4.0,47.5636,2240,1860,98118,2240
753,1,8,2,4,3.0,47.6478,1980,2460,98052,1980
754,1,7,1,4,3.0,47.3682,1490,1880,98030,1490
755,2,9,2,3,3.0,47.7434,2700,2660,98072,2700
756,1,10,3,3,4.0,47.7214,3740,4210,98077,2000
757,2,9,3,3,4.0,47.5528,3930,3700,98027,2820
758,1,7,2,3,3.0,47.4655,1400,1820,98058,1150
759,2,7,2,3,3.0,47.7352,1180,2660,98028,1180
760,1,6,1,3,3.0,47.494,1150,1120,98168,1150
761,1,7,1,3,3.0,47.6357,1260,1800,98008,1260
762,2,7,2,3,3.0,47.6856,1720,1720,98053,1720
763,1,7,1,4,3.0,47.7608,1220,1510,98133,1220
764,1,7,1,4,3.0,47.5752,1340,1340,98006,1340
765,1,7,2,3,4.0,47.667,1550,1680,98103,1550
766,1,7,1,4,4.0,47.5008,2020,1650,98059,1010
767,2,7,2,3,3.0,47.4605,2150,2010,98188,2150
768,1,7,1,3,3.0,47.7183,1410,1410,98133,1410
769,1,7,1,3,4.0,47.7129,1880,1710,98034,1010
770,1,6,1,3,3.0,47.5525,980,980,98118,980
771,2,9,3,3,4.0,47.5974,3150,2970,98075,3150
772,1,6,1,5,3.0,47.3636,1060,1380,98042,1060
773,2,9,4,3,5.0,47.5871,3920,2540,98004,2900
774,1,7,2,3,4.0,47.3406,1670,1640,98001,1670
775,1,8,2,3,4.0,47.6471,2550,2290,98074,1440
776,1,9,1,3,4.0,47.6765,2930,2530,98117,1670
777,2,7,2,3,4.0,47.5345,1840,1840,98106,1400
778,2,8,2,4,4.0,47.4053,2150,1910,98031,2150
779,1,7,1,4,3.0,47.7624,1680,1680,98019,1070
780,1,7,1,4,3.0,47.428,1230,1510,98055,1230
781,2,9,2,3,4.0,47.6635,3310,2600,98052,3310
782,1,7,2,3,3.0,47.7053,1510,1950,98125,1230
783,1,7,1,3,3.0,47.5122,1040,1440,98146,1040
784,1,7,2,4,4.0,47.6914,2560,1330,98115,1890
785,1,7,1,3,3.0,47.5677,850,850,98106,850
786,2,8,3,3,4.0,47.532,1980,1680,98136,1980
787,2,9,2,3,4.0,47.666,3200,1650,98105,3200
788,2,8,2,3,3.0,47.7433,2240,1900,98028,2240
789,2,9,2,3,4.0,47.5738,2680,2810,98029,2680
790,1,6,1,3,2.0,47.5655,1320,1420,98116,1320
791,2,9,2,3,3.0,47.6837,2360,1620,98115,2360
792,1,7,2,4,3.0,47.5812,1640,1680,98075,1640
793,1,7,1,5,3.0,47.7169,1660,1110,98133,1000
794,1,8,2,3,3.0,47.7265,1870,1930,98034,1470
795,1,7,1,3,3.0,47.4936,1010,1010,98059,1010
796,2,8,2,3,3.0,47.432,1700,2280,98055,1700
797,1,7,1,3,3.0,47.3364,1090,1190,98003,1090
798,1,7,1,3,3.0,47.6095,1230,2100,98004,1230
799,2,9,2,4,3.0,47.621,4560,2360,98074,3800
800,2,8,2,3,4.0,47.3487,2070,1950,98003,2070
801,1,7,1,3,3.0,47.5208,1960,1070,98106,980
802,2,7,1,4,5.0,47.6618,2000,1520,98103,2000
803,1,7,1,4,3.0,47.6571,1490,1490,98052,1490
804,2,7,2,4,3.0,47.2857,1590,1590,98003,1590
805,3,7,2,3,3.0,47.7185,1232,1232,98125,1232
806,2,10,2,3,4.0,47.719,3240,3010,98052,3240
807,1,7,1,5,3.0,47.7548,1630,1480,98155,1630
808,1,6,1,4,3.0,47.3634,1160,1200,98038,1160
809,1,7,1,3,2.0,47.6296,1490,1590,98112,1090
810,2,7,2,3,3.0,47.5567,1490,1490,98106,1220
811,2,8,2,3,3.0,47.2779,1690,2550,98023,1690
812,1,7,1,4,4.0,47.7576,1890,1870,98133,1250
813,2,9,2,3,5.0,47.5305,3030,2720,98056,3030
814,1,7,2,5,4.0,47.5799,2050,1310,98144,1210
815,1,7,1,3,4.0,47.5045,2290,1800,98146,1340
816,1,7,1,3,3.0,47.5987,1120,1470,98007,1120
817,1,8,1,3,3.0,47.6366,1790,1960,98199,1350
818,1,8,1,3,3.0,47.7127,1400,1400,98125,1400
819,2,9,2,3,3.0,47.572,3150,2410,98024,3150
820,2,9,2,3,4.0,47.3314,2710,2520,98092,2710
821,1,7,2,3,3.0,47.4612,1650,1710,98058,1160
822,2,9,1,3,4.0,47.6236,3550,3000,98039,3550
823,2,10,3,3,4.0,47.5905,4210,3860,98008,4210
824,1,6,2,3,3.0,47.7634,1400,1410,98133,700
825,2,9,3,3,4.0,47.5346,2740,3030,98027,2060
826,1,9,2,3,4.0,47.7735,3020,2500,98155,1600
827,3,10,2,3,4.0,47.5818,3950,3200,98075,3950
828,1,9,2,3,4.0,47.6143,2240,2520,98074,2240
829,1,5,1,3,3.0,47.4807,1330,1350,98045,1330
830,2,10,3,3,5.0,47.5322,3580,2740,98027,3190
831,1,7,3,3,7.0,47.7153,2870,1380,98125,1520
832,1,7,1,3,2.0,47.5341,880,1440,98106,880
833,2,7,2,4,3.0,47.562,1840,1240,98116,1840
834,2,9,2,3,3.0,47.5422,2720,3180,98065,2720
835,2,8,2,3,3.0,47.5402,2134,2170,98027,2134
836,2,11,4,4,5.0,47.5728,6490,3290,98040,3940
837,2,9,3,3,4.0,47.5655,5520,3770,98006,3570
838,2,9,2,3,5.0,47.7074,2830,3150,98052,2830
839,1,7,2,5,3.0,47.657,2180,1470,98103,1100
840,3,8,3,3,3.0,47.7563,1860,1830,98155,1860
841,2,9,2,3,5.0,47.5446,3200,3290,98065,3200
842,2,9,2,3,3.0,47.5458,2170,2170,98029,2170
843,2,9,2,3,3.0,47.4838,2320,2550,98045,2320
844,2,7,3,3,4.0,47.3087,1850,1280,98023,1130
845,2,7,1,4,3.0,47.3484,1726,2114,98070,1726
846,2,6,1,4,5.0,47.487,1460,1060,98168,1460
847,2,9,2,3,4.0,47.6318,3160,2970,98074,3160
848,2,9,2,3,3.0,47.3581,2740,2500,98032,2740
849,1,8,2,3,3.0,47.6726,1450,1450,98107,1450
850,2,9,2,3,3.0,47.5427,2370,2660,98065,2370
851,1,7,2,4,3.0,47.6683,1720,1410,98105,1450
852,1,7,1,3,1.0,47.679,700,1010,98115,700
853,1,7,2,3,4.0,47.7278,2270,1480,98034,1290
854,2,7,2,3,3.0,47.5445,1020,1360,98126,720
855,1,7,2,3,4.0,47.546,1510,1510,98108,1510
856,1,6,1,4,2.0,47.7466,830,1340,98133,830
857,2,8,2,3,4.0,47.6789,2110,1700,98117,2110
858,1,6,1,3,3.0,47.731,1260,1300,98125,720
859,1,7,1,3,1.0,47.6958,1140,1350,98103,1140
860,1,7,1,4,2.0,47.6341,910,1720,98119,910
861,2,8,1,3,3.0,47.5927,1100,1380,98144,940
862,1,8,2,4,3.0,47.2752,2060,2080,98003,1560
863,1,7,1,4,3.0,47.5517,1250,1404,98126,1250
864,1,7,2,5,3.0,47.4528,1760,1680,98058,1060
865,1,7,2,3,3.0,47.4034,1440,1440,98031,940
866,1,10,2,4,3.0,47.3683,2670,1960,98042,2670
867,1,8,1,3,3.0,47.5755,1260,1700,98116,1260
868,1,7,1,4,5.0,47.3628,1730,1350,98042,1050
869,1,7,1,3,4.0,47.5015,1530,1530,98178,1400
870,1,6,1,3,2.0,47.5256,870,1120,98106,870
871,1,7,1,3,3.0,47.5537,2150,1480,98136,1200
872,1,7,1,3,3.0,47.5666,1560,1430,98126,1000
873,1,8,3,3,3.0,47.7651,1970,2150,98028,1970
874,1,8,2,3,3.0,47.6436,2050,1940,98112,1180
875,1,7,1,4,3.0,47.6348,1180,1230,98074,940
876,2,8,2,4,3.0,47.6229,1290,1700,98112,1290
877,1,8,1,4,2.0,47.6865,1160,1750,98117,1160
878,1,8,2,3,4.0,47.3127,1860,1990,98023,1120
879,2,8,2,3,3.0,47.4723,1480,1480,98045,1480
880,2,8,2,3,2.0,47.6112,1310,1320,98122,1160
881,2,9,2,3,3.0,47.5443,1480,1380,98126,1180
882,1,7,1,3,4.0,47.4604,1980,1730,98058,1980
883,2,7,2,3,3.0,47.3992,1870,2090,98042,1870
884,1,7,2,5,3.0,47.3594,1900,1690,98038,950
885,1,7,1,3,2.0,47.4166,1010,1580,98198,1010
886,1,7,1,4,3.0,47.6057,1170,1570,98007,1170
887,1,6,1,3,3.0,47.5118,1000,1280,98146,1000
888,1,7,1,4,2.0,47.506,2020,2020,98146,1700
889,2,7,2,4,4.0,47.5115,2280,2280,98056,2280
890,1,7,1,3,4.0,47.7237,1370,1510,98034,900
891,1,7,1,3,2.0,47.3533,1070,1220,98030,1070
892,2,9,2,3,4.0,47.5318,3120,2580,98027,3120
893,1,9,2,3,2.0,47.7718,2260,2260,98011,2260
894,2,7,2,3,4.0,47.515,2430,2430,98065,2430
895,2,8,2,3,4.0,47.3781,2340,2980,98038,2340
896,3,8,2,3,3.0,47.674,1520,1550,98107,1520
897,1,7,2,4,3.0,47.6426,2220,1800,98199,1220
898,2,9,1,3,5.0,47.6067,3360,3360,98074,3360
899,2,7,2,3,4.0,47.3841,2440,2410,98038,2440
900,2,9,2,3,4.0,47.3681,2790,1660,98198,2790
901,2,7,2,3,3.0,47.5342,1410,1445,98027,1290
902,2,8,2,3,3.0,47.7579,1990,2180,98072,1990
903,2,7,2,4,3.0,47.5293,1800,1800,98106,1800
904,2,10,2,3,4.0,47.7073,3280,3490,98077,3280
905,2,9,3,5,5.0,47.7672,3690,2290,98155,3690
